id,type,src,dst,app,latency,message,ctime,size,buffer
258,LINK,54,0,1,2.0000574767733332,M.USER.APP.1,6656,4310758,0
258,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,6658.000057476774,4310758,0
259,LINK,46,3,4,4.00003594872,M.USER.APP.4,6672,2696154,0
259,LINK,3,1,4,5.00003594872,M.USER.APP.4,6676.00003594872,2696154,0
259,LINK,1,26,4,5.00003594872,M.USER.APP.4,6681.000071897441,2696154,0
260,LINK,53,1,5,3.00004648164,M.USER.APP.5,6688,3486123,0
260,LINK,1,3,5,5.00004648164,M.USER.APP.5,6691.00004648164,3486123,0
260,LINK,3,34,5,4.00004648164,M.USER.APP.5,6696.000092963281,3486123,0
261,LINK,39,3,5,2.00004648164,M.USER.APP.5,6727,3486123,0
261,LINK,3,34,5,4.00004648164,M.USER.APP.5,6729.00004648164,3486123,0
262,LINK,39,3,4,2.00003594872,M.USER.APP.4,6807,2696154,0
262,LINK,3,1,4,5.00003594872,M.USER.APP.4,6809.00003594872,2696154,0
262,LINK,1,26,4,5.00003594872,M.USER.APP.4,6814.000071897441,2696154,0
263,LINK,54,1,8,4.000044695933333,M.USER.APP.8,6858,3352195,0
