id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
230,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,7946.378986582922,8023.966890942978,7942.378936068735,7946.378986582922
230,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,7952.379109116136,7989.418690024168,7942.378936068735,7952.379109116136
235,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,7957.203429714986,8027.484131469371,7921.847163259086,7921.847163259086
235,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,7958.122826920709,8040.822000474428,7921.847163259086,7926.847212264232
238,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,7965.976045925958,8026.725692319169,7965.976045925958,7965.976045925958
234,COMP_M,2,2_12,2_(11-12),26,27,37,37,2_11,99.79216354344122,7969.322536812359,8069.114700355801,7969.322536812359,7969.322536812359
239,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,7983.68975281718,8045.841223405416,7983.68975281718,7983.68975281718
239,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,7983.68975281718,8056.975046934827,7983.68975281718,7983.68975281718
239,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,7983.68975281718,8034.413282228945,7983.68975281718,7983.68975281718
239,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,7983.68975281718,8070.851517523062,7983.68975281718,7983.68975281718
240,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,7986.641901847975,8046.154551648241,7986.641901847975,7986.641901847975
240,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,7987.2637393979085,8053.885576947842,7986.641901847975,7986.641901847975
242,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,7988.4955067641695,8035.99087713454,7953.0,7956.0000454646
241,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,7988.4955067641695,8040.224673430836,7988.4955067641695,7988.4955067641695
241,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,7988.4955067641695,8053.407543801207,7988.4955067641695,7988.4955067641695
236,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,7994.675123419354,8025.40221099573,7988.675019825701,7994.675123419354
230,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,8023.966890942978,8064.464781238337,8023.966890942978,8023.966890942978
236,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,8024.375689315489,8106.372442562242,7988.675019825701,7992.675074170701
238,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,8026.725692319169,8076.565862050428,8026.725692319169,8026.725692319169
238,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,8026.725692319169,8102.3338959966795,8026.725692319169,8026.725692319169
237,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,8027.484131469371,8097.764833223757,7920.641901847975,7932.642026206215
233,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,8028.375739829676,8105.963644189732,8024.375689315489,8028.375739829676
233,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,8034.375862362889,8071.415443270922,8024.375689315489,8034.375862362889
243,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,8038.000082334933,8140.914253991619,8030.0,8038.000082334933
242,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,8040.224673430836,8091.953840097503,8035.99087713454,8035.99087713454
241,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,8040.822000474428,8123.5211740281475,7988.4955067641695,7995.495555769316
242,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,8053.407543801207,8118.319580838244,8035.99087713454,8035.99087713454
244,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,8070.000051582694,8111.890271143572,8063.0,8070.000051582694
230,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,8072.464858638365,8158.1221795106385,8064.464781238337,8072.464858638365
240,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,8097.764833223757,8168.045534978142,7986.641901847975,7998.642026206215
233,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,8105.963644189732,8146.461534485091,8105.963644189732,8105.963644189732
246,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,8108.00005801244,8168.745475527715,8105.0,8108.00005801244
245,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,8109.0000454646,8160.423604361843,8105.0,8109.0000454646
236,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,8110.372493076429,8187.960397436485,8106.372442562242,8110.372493076429
244,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,8111.890271143572,8155.556937810239,8111.890271143572,8111.890271143572
236,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,8116.372615609643,8153.4121965176755,8106.372442562242,8116.372615609643
244,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,8120.890335027573,8149.7250206259505,8111.890271143572,8120.890335027573
244,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,8122.890401138492,8144.966663222273,8111.890271143572,8122.890401138492
242,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,8123.5211740281475,8206.220347581866,8035.99087713454,8042.990926139686
244,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,8126.890440067172,8149.800214503262,8111.890271143572,8126.890440067172
243,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,8140.914253991619,8251.413255987627,8140.914253991619,8140.914253991619
247,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,8156.000135705814,8264.802530915395,8140.0,8156.000135705814
233,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,8158.1221795106385,8243.779500382912,8146.461534485091,8156.000140479374
248,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,8160.423604361843,8211.847163259086,8144.0,8148.000079391053
244,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,8164.557049688278,8193.974899586858,8155.556937810239,8164.557049688278
244,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,8166.557006737319,8188.273440679317,8155.556937810239,8166.557006737319
245,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,8167.423658427816,8219.152825094483,8160.423604361843,8167.423658427816
245,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,8168.045534978142,8238.326236732528,8160.423604361843,8160.423604361843
249,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,8168.745475527715,8229.49089304299,8144.0,8147.00005801244
244,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,8170.5570928531715,8214.794472015363,8155.556937810239,8170.5570928531715
250,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,8173.000046934827,8225.68975281718,8166.0,8173.000046934827
246,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,8174.745574532649,8217.929602310427,8168.745475527715,8174.745574532649
236,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,8187.960397436485,8228.458287731844,8187.960397436485,8187.960397436485
245,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,8206.220347581866,8288.919521135585,8160.423604361843,8165.423653366989
248,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,8219.152825094483,8270.881991761149,8211.847163259086,8218.847217325061
246,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,8221.929656655428,8303.92640990218,8217.929602310427,8221.929656655428
246,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,8223.929705904082,8254.656793480457,8217.929602310427,8223.929705904082
250,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,8225.68975281718,8287.841223405414,8225.68975281718,8225.68975281718
250,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,8225.68975281718,8298.975046934827,8225.68975281718,8225.68975281718
250,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,8225.68975281718,8276.413282228945,8225.68975281718,8225.68975281718
250,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,8225.68975281718,8312.851517523062,8225.68975281718,8225.68975281718
249,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,8235.490992047924,8278.675019825701,8229.49089304299,8235.490992047924
248,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,8238.326236732528,8308.606938486913,8211.847163259086,8211.847163259086
236,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,8243.779500382912,8329.436821255187,8228.458287731844,8236.45836513187
251,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,8254.0000909292,8308.641901847974,8246.0,8254.0000909292
247,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,8271.80264103753,8362.191056710442,8264.802530915395,8271.80264103753
249,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,8284.675123419356,8315.402210995731,8278.675019825701,8284.675123419356
248,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,8288.919521135585,8371.618694689305,8211.847163259086,8216.847212264232
249,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,8303.92640990218,8385.923163148933,8278.675019825701,8282.675074170702
246,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,8307.926460416367,8385.514364776423,8303.92640990218,8307.926460416367
251,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,8308.641901847974,8368.15455164824,8308.641901847974,8308.641901847974
251,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,8308.641901847974,8375.263739397908,8308.641901847974,8308.641901847974
246,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,8313.926582949578,8350.96616385761,8303.92640990218,8313.926582949578
251,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,8320.642026206211,8390.922727960597,8308.641901847974,8320.642026206211
252,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,8365.000091187627,8406.976045925958,8357.0,8365.000091187627
247,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,8367.191097156283,8399.950953787107,8362.191056710442,8367.191097156283
247,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,8370.191125467723,8422.524458801057,8362.191056710442,8370.191125467723
253,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,8382.000136393799,8429.49550676417,8370.0,8382.000136393799
246,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,8385.514364776423,8426.012255071782,8385.514364776423,8385.514364776423
254,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,8386.0000909292,8440.641901847974,8378.0,8386.0000909292
249,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,8389.92321366312,8467.511118023176,8385.923163148933,8389.92321366312
249,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,8395.92333619633,8432.962917104363,8385.923163148933,8395.92333619633
252,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,8406.976045925958,8467.725692319169,8406.976045925958,8406.976045925958
247,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,8422.524458801057,8455.523264057927,8422.524458801057,8422.524458801057
247,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,8424.524492158484,8478.929254063245,8422.524458801057,8424.524492158484
253,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,8429.49550676417,8481.224673430836,8429.49550676417,8429.49550676417
253,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,8429.49550676417,8494.407543801206,8429.49550676417,8429.49550676417
246,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,8434.012332471808,8519.669653344083,8426.012255071782,8434.012332471808
253,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,8436.495555769316,8519.194729323035,8429.49550676417,8436.495555769316
254,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,8440.641901847974,8500.15455164824,8440.641901847974,8440.641901847974
254,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,8440.641901847974,8507.263739397908,8440.641901847974,8440.641901847974
254,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,8452.642026206211,8522.922727960597,8440.641901847974,8452.642026206211
249,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,8467.511118023176,8508.009008318535,8467.511118023176,8467.511118023176
252,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,8467.725692319169,8517.565862050427,8467.725692319169,8467.725692319169
252,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,8467.725692319169,8543.33389599668,8467.725692319169,8467.725692319169
255,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,8514.000082334933,8616.91425399162,8506.0,8514.000082334933
249,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,8519.669653344083,8605.326974216357,8508.009008318535,8516.00908571856
256,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,8537.000046934827,8589.68975281718,8530.0,8537.000046934827
257,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,8568.0000909292,8622.641901847974,8560.0,8568.0000909292
256,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,8589.68975281718,8651.841223405414,8589.68975281718,8589.68975281718
256,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,8589.68975281718,8662.975046934827,8589.68975281718,8589.68975281718
256,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,8589.68975281718,8640.413282228945,8589.68975281718,8589.68975281718
256,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,8589.68975281718,8676.851517523062,8589.68975281718,8589.68975281718
255,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,8616.91425399162,8727.413255987627,8616.91425399162,8616.91425399162
258,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,8622.641901847974,8677.283712766748,8564.0,8572.000136393799
257,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,8622.641901847974,8682.15455164824,8622.641901847974,8622.641901847974
257,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,8622.641901847974,8689.263739397908,8622.641901847974,8622.641901847974
257,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,8634.642026206211,8704.922727960597,8622.641901847974,8634.642026206211
259,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,8639.000135705814,8747.802530915395,8623.0,8639.000135705814
260,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,8643.000062334773,8734.28978196094,8633.0,8643.000062334773
261,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,8657.000046934827,8709.68975281718,8650.0,8657.000046934827
258,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,8682.15455164824,8741.667201448507,8677.283712766748,8677.283712766748
258,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,8689.263739397908,8755.885576947841,8677.283712766748,8677.283712766748
263,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,8697.000082334933,8799.91425399162,8689.0,8697.000082334933
258,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,8704.922727960597,8775.203429714982,8677.283712766748,8689.283837124985
261,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,8709.68975281718,8771.841223405414,8709.68975281718,8709.68975281718
261,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,8709.68975281718,8782.975046934827,8709.68975281718,8709.68975281718
261,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,8709.68975281718,8760.413282228945,8709.68975281718,8709.68975281718
261,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,8709.68975281718,8796.851517523062,8709.68975281718,8709.68975281718
265,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,8721.00011602488,8813.197952191804,8714.0,8721.00011602488
262,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,8734.28978196094,8825.579501587108,8668.0,8678.000062334773
260,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,8734.28978196094,8769.375451742872,8734.28978196094,8734.28978196094
260,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,8744.289930825822,8777.064281475172,8734.28978196094,8744.289930825822
259,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,8754.80264103753,8845.191056710442,8747.802530915395,8754.80264103753
267,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,8780.0000909292,8834.641901847974,8772.0,8780.0000909292
263,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,8799.91425399162,8910.413255987627,8799.91425399162,8799.91425399162
265,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,8824.198100699205,8867.382128476982,8813.197952191804,8824.198100699205
268,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,8825.000135705814,8933.802530915395,8809.0,8825.000135705814
264,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,8825.579501587108,8916.869221213276,8712.0,8722.000062334773
262,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,8825.579501587108,8860.665171369039,8825.579501587108,8825.579501587108
267,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,8834.641901847974,8894.15455164824,8834.641901847974,8834.641901847974
267,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,8834.641901847974,8901.263739397908,8834.641901847974,8834.641901847974
262,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,8835.57965045199,8868.35400110134,8825.579501587108,8835.57965045199
269,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,8843.000046934827,8895.68975281718,8836.0,8843.000046934827
267,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,8846.642026206211,8916.922727960597,8834.641901847974,8846.642026206211
259,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,8850.191097156283,8882.950953787107,8845.191056710442,8850.191097156283
259,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,8853.191125467723,8905.524458801057,8845.191056710442,8853.191125467723
270,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,8856.000091187627,8897.976045925958,8848.0,8856.000091187627
265,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,8871.382182821982,8953.378936068735,8867.382128476982,8871.382182821982
265,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,8873.382232070637,8904.109319647012,8867.382128476982,8873.382232070637
271,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,8874.000136393799,8921.49550676417,8862.0,8874.000136393799
273,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,8882.00005801244,8942.745475527714,8879.0,8882.00005801244
272,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,8883.0000454646,8934.423604361842,8879.0,8883.0000454646
269,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,8895.68975281718,8957.841223405414,8895.68975281718,8895.68975281718
269,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,8895.68975281718,8968.975046934827,8895.68975281718,8895.68975281718
269,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,8895.68975281718,8946.413282228945,8895.68975281718,8895.68975281718
269,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,8895.68975281718,8982.851517523062,8895.68975281718,8895.68975281718
270,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,8897.976045925958,8958.725692319169,8897.976045925958,8897.976045925958
259,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,8905.524458801057,8938.523264057927,8905.524458801057,8905.524458801057
259,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,8907.524492158484,8961.929254063245,8905.524458801057,8907.524492158484
266,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,8916.869221213276,9008.158940839443,8721.0,8731.000062334773
264,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,8916.869221213276,8951.954890995206,8916.869221213276,8916.869221213276
271,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,8921.49550676417,8973.224673430836,8921.49550676417,8921.49550676417
271,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,8921.49550676417,8986.407543801206,8921.49550676417,8921.49550676417
264,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,8926.869370078157,8959.643720727507,8916.869221213276,8926.869370078157
271,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,8928.495555769316,9011.194729323035,8921.49550676417,8928.495555769316
272,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,8934.423604361842,9004.704306116228,8934.423604361842,8934.423604361842
268,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,8940.80264103753,9031.191056710442,8933.802530915395,8940.80264103753
273,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,8948.745574532648,8991.929602310425,8942.745475527714,8948.745574532648
265,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,8957.378986582922,9034.966890942978,8953.378936068735,8957.378986582922
270,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,8958.725692319169,9008.565862050427,8958.725692319169,8958.725692319169
270,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,8958.725692319169,9034.33389599668,8958.725692319169,8958.725692319169
265,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,8963.379109116133,9000.418690024166,8953.378936068735,8963.379109116133
274,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,8965.000051040774,9029.308462255727,8961.0,8965.000051040774
272,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,8973.224673430836,9024.953840097502,8934.423604361842,8941.423658427817
275,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,8985.0000909292,9039.641901847974,8977.0,8985.0000909292
273,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,8995.929656655426,9077.926409902178,8991.929602310425,8995.929656655426
273,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,8997.92970590408,9028.656793480455,8991.929602310425,8997.92970590408
276,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,9000.0000454646,9047.49541583497,8997.0,9000.0000454646
266,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,9008.158940839443,9043.244610621374,9008.158940839443,9008.158940839443
272,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,9011.194729323035,9093.893902876755,8934.423604361842,8939.423653366988
266,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,9018.159089704324,9050.933440353674,9008.158940839443,9018.159089704324
265,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,9034.966890942978,9075.464781238337,9034.966890942978,9034.966890942978
268,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,9036.191097156283,9068.950953787107,9031.191056710442,9036.191097156283
268,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,9039.191125467723,9091.524458801057,9031.191056710442,9039.191125467723
274,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,9039.308579310647,9084.263124765193,9029.308462255727,9039.308579310647
275,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,9039.641901847974,9099.15455164824,9039.641901847974,9039.641901847974
275,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,9039.641901847974,9106.263739397908,9039.641901847974,9039.641901847974
274,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,9041.308614474445,9094.613888308117,9029.308462255727,9041.308614474445
276,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,9047.49541583497,9099.224582501636,9047.49541583497,9047.49541583497
276,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,9047.49541583497,9112.407452872007,9047.49541583497,9047.49541583497
275,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,9051.642026206211,9121.922727960597,9039.641901847974,9051.642026206211
278,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,9069.00005801244,9129.745475527714,9066.0,9069.00005801244
277,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,9070.0000454646,9121.423604361842,9066.0,9070.0000454646
273,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,9081.926460416365,9159.514364776422,9077.926409902178,9081.926460416365
265,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,9083.464858638363,9169.122179510638,9075.464781238337,9083.464858638363
273,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,9087.926582949576,9124.966163857609,9077.926409902178,9087.926582949576
268,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,9091.524458801057,9124.523264057927,9091.524458801057,9091.524458801057
268,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,9093.524492158484,9147.929254063245,9091.524458801057,9093.524492158484
276,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,9093.893902876755,9176.593076430474,9047.49541583497,9054.495464840116
277,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,9121.922727960597,9192.203429714982,9121.423604361842,9121.423604361842
