id,type,src,dst,app,latency,message,ctime,size,buffer
110,LINK,42,3,1,3.0000553039466666,M.USER.APP.1,3297,4147796,0
110,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,3300.0000553039467,4147796,0
111,LINK,20,1,1,3.0000553039466666,M.USER.APP.1,3337,4147796,0
111,LINK,1,3,1,3.0000553039466666,M.USER.APP.1,3340.0000553039467,4147796,0
111,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,3343.0001106078935,4147796,0
112,LINK,41,2,2,3.000050567933333,M.USER.APP.2,3346,3792595,1
112,LINK,2,4,2,2.000050567933333,M.USER.APP.2,3349.000050567933,3792595,0
113,LINK,20,6,7,3.0000520414666667,M.USER.APP.7,3399,3903110,0
114,LINK,44,5,5,4.00002076648,M.USER.APP.5,3401,1557486,1
113,LINK,6,15,7,3.0000520414666667,M.USER.APP.7,3402.0000520414665,3903110,1
114,LINK,5,3,5,4.00002076648,M.USER.APP.5,3405.00002076648,1557486,1
113,LINK,15,58,7,4.000052041466667,M.USER.APP.7,3405.000104082933,3903110,1
115,LINK,22,0,3,4.000031804293333,M.USER.APP.3,3410,2385322,0
115,LINK,0,13,3,3.000031804293333,M.USER.APP.3,3414.0000318042935,2385322,0
115,LINK,13,56,3,4.000031804293333,M.USER.APP.3,3417.000063608587,2385322,0
116,LINK,44,27,0,2.0000378778533334,M.USER.APP.0,3444,2840839,0
116,LINK,27,10,0,3.0000378778533334,M.USER.APP.0,3446.000037877853,2840839,0
116,LINK,10,13,0,3.0000378778533334,M.USER.APP.0,3449.0000757557063,2840839,0
117,LINK,22,2,6,3.0000458704533335,M.USER.APP.6,3552,3440284,0
117,LINK,2,33,6,4.0000458704533335,M.USER.APP.6,3555.0000458704535,3440284,0
118,LINK,20,1,6,3.0000458704533335,M.USER.APP.6,3557,3440284,1
118,LINK,1,3,6,3.0000458704533335,M.USER.APP.6,3560.0000458704535,3440284,0
118,LINK,3,9,6,3.0000458704533335,M.USER.APP.6,3563.000091740907,3440284,0
119,LINK,44,5,5,4.00002076648,M.USER.APP.5,3590,1557486,0
119,LINK,5,3,5,4.00002076648,M.USER.APP.5,3594.00002076648,1557486,0
120,LINK,41,2,2,3.000050567933333,M.USER.APP.2,3706,3792595,0
120,LINK,2,4,2,2.000050567933333,M.USER.APP.2,3709.000050567933,3792595,0
121,LINK,44,5,1,4.000055303946667,M.USER.APP.1,3711,4147796,1
121,LINK,5,3,1,4.000055303946667,M.USER.APP.1,3715.0000553039467,4147796,0
121,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,3719.0001106078935,4147796,0
122,LINK,51,14,6,4.0000458704533335,M.USER.APP.6,3732,3440284,0
122,LINK,14,3,6,4.0000458704533335,M.USER.APP.6,3736.0000458704535,3440284,0
122,LINK,3,9,6,3.0000458704533335,M.USER.APP.6,3740.000091740907,3440284,0
123,LINK,41,5,8,4.0000561934,M.USER.APP.8,3745,4214505,0
123,LINK,5,9,8,6.0000561934,M.USER.APP.8,3749.0000561934,4214505,0
124,LINK,44,5,6,4.0000458704533335,M.USER.APP.6,3754,3440284,1
124,LINK,5,9,6,6.0000458704533335,M.USER.APP.6,3758.0000458704535,3440284,0
125,LINK,44,5,2,4.000050567933333,M.USER.APP.2,3778,3792595,0
125,LINK,5,3,2,4.000050567933333,M.USER.APP.2,3782.000050567933,3792595,0
126,LINK,44,5,5,4.00002076648,M.USER.APP.5,3801,1557486,0
126,LINK,5,3,5,4.00002076648,M.USER.APP.5,3805.00002076648,1557486,0
127,LINK,51,14,6,4.0000458704533335,M.USER.APP.6,3889,3440284,0
127,LINK,14,3,6,4.0000458704533335,M.USER.APP.6,3893.0000458704535,3440284,0
128,LINK,20,6,7,3.0000520414666667,M.USER.APP.7,3897,3903110,1
127,LINK,3,9,6,3.0000458704533335,M.USER.APP.6,3897.000091740907,3440284,1
128,LINK,6,15,7,3.0000520414666667,M.USER.APP.7,3900.0000520414665,3903110,1
128,LINK,15,58,7,4.000052041466667,M.USER.APP.7,3903.000104082933,3903110,0
129,LINK,20,1,4,3.000058898333333,M.USER.APP.4,3997,4417375,0
129,LINK,1,3,4,3.000058898333333,M.USER.APP.4,4000.0000588983335,4417375,0
129,LINK,3,9,4,3.000058898333333,M.USER.APP.4,4003.000117796667,4417375,0
130,LINK,42,3,1,3.0000553039466666,M.USER.APP.1,4091,4147796,0
130,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,4094.0000553039467,4147796,0
131,LINK,20,1,1,3.0000553039466666,M.USER.APP.1,4140,4147796,0
131,LINK,1,3,1,3.0000553039466666,M.USER.APP.1,4143.000055303946,4147796,0
131,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,4146.000110607893,4147796,0
132,LINK,20,1,4,3.000058898333333,M.USER.APP.4,4165,4417375,0
132,LINK,1,3,4,3.000058898333333,M.USER.APP.4,4168.000058898333,4417375,0
132,LINK,3,9,4,3.000058898333333,M.USER.APP.4,4171.000117796666,4417375,0
